L2;1900-02-29
L2982:D173;1993
L2983:D173,D250;9432
L2984:D173;july
L2985:D154;1987
L2986:D154;1987-06-22
L2987:D29;2426-12-07
L2988:D29;2426-12-02
L2989:D29;friday
L2990:D29,D129;1
L2991:D56;31
L2992:D30;2099-08-05
L2993:D30,D158;copy
L2994:D30;87933
L2995:D30;2099
L2996:D30;2
L2997:D30;tuesday
L2998:D114;42543
L2999:D39;2301-12-29
L3000:D39,D126;1
L3001:D33;2330-11-20
L3002:D33;6
L3003:D33;2330-11-20
L3004:D33,D269;0
L3005:D33;172413
L3006:D25;2031-06-11
L3007:D25;2032-02-11
L3008:D25;63286
L3009:D25,D135;0
L3010:D25;29
L3011:D25,D189;-109127
L3012:D178;2019-05-13
L3013:D178;2013-05-13
L3014:D178;31
L3015:D206,D268;copy
L3016:D206;1986-01-18
L3017:D206;5
L3018:D143;2079
L3019:D162,D116;1
L3020:D109;2005-03-06
L3021:D109;2005-03-05
L3022:D109;2005-03-05
L3023:D109,D163;0
L3024:D109;2005
L3025:D109;5
L3026:D217;2020-06-06
L3027:D217,D160;1
L3028:D132;29
L3029:D109;2005-03-06
L3030:D109;6
L3031:D109;53448
L3032:D109,D82;-69426
L3033:D109,D80;1
L3034:D136;2110-05-24
L3035:D136;91878
L3036:D204,D200;1
L3037:D204;2
L3038:D204;67080
L3039:D204;2042-07-02
L3040:D141,D90;1
L3041:D140;2430-11-11
L3042:D140,D249;1
L3043:D140;2430
L3044:D140,D13;0
L3045:D26;2042-03-07
L3046:D26;2042-03-06
L3047:D26,D34;0
L3048:D26,D158;0
L3049:D143,D192;copy
L3050:D143;2080-07-01
L3051:D143,D197;0
L3052:D143;7
L3053:D143;1
L3054:D135;2011-07-08
L3055:D135,D81;1
L3056:D135,D173;1
L3057:D160,D172;-91597
L3058:D160;31
L3059:D162;24
L3060:D162,D124;0
L3061:D162,D170;1
L3062:D235;2020-06-20
L3063:D235;2021-02-20
L3064:D235;28
L3065:D235;friday
L3066:D141;2301-04-20
L3067:D141,D128;0
L3068:D141;2301-04-20
L3069:D141;april
L3070:D141;30
L3071:D82;2194-04-04
L3072:D82,D211;0
L3073:D82;2194-04-04
L3074:D184;2027-07-03
L3075:D184,D224;12984
L3076:D184,D262;0
L3077:D253;2100-03-05
L3078:D253;88146
L3079:D253;3
L3080:D253,D52;1
L3081:D94,D105;copy
L3082:D243;1976-05-15
L3083:D243;1975-11-15
L3084:D243,D217;0
L3085:D243;november
L3086:D13;1998-08-27
L3087:D13;2003-08-27
L3088:D13,D185;0
L3089:D246;2197-12-10
L3090:D246;31
L3091:D36;2098-12-07
L3092:D36;87692
L3093:D36;december
L3094:D36,D115;1
L3095:D112;2007-08-07
L3096:D112;2007-08-06
L3097:D83;2344-04-15
L3098:D83;2344-04-16
L3099:D83;2344
L3100:D83;april
L3101:D254;1984-06-14
L3102:D254,D125;-23275
L3103:D254,D161;1
L3104:D254;45878
L3105:D215;august
L3106:D124;1975-06-05
L3107:D124;42581
L3108:D124;6
L3109:D124;5
L3110:D21;1989-09-10
L3111:D21,D210;copy
L3112:D21;september
L3113:D21;47792
L3114:D21,D153;1
L3115:D104;2035-10-27
L3116:D104;10
L3117:D104,D204;0
L3118:D187;2272-02-02
L3119:D187;2272-10-02
L3120:D187;october
L3121:D187;thursday
L3122:D187;31
L3123:D187;151180
L3124:D188;2025-11-26
L3125:D188;2026-07-26
L3126:D188,D196;-132803
L3127:D188;2026-07-26
L3128:D188;6
L3129:D188;2026
L3130:D185;2028-11-10
L3131:D125;2048
L3132:D9;2500-02-29
L3133:D9;2500-02-28
L3134:D9;2
L3135:D9,D94;1
L3136:D9,D51;1
L3137:D9;29
L3138:D191,D32;copy
L3139:D191;2029-05-26
L3140:D191;2029-05-26
L3141:D191;2029-05-26
L3142:D219;2206-11-10
L3143:D179;2488-02-28
L3144:D179;2488-02-20
L3145:D65;2121-03-28
L3146:D65;2121-03-28
L3147:D65,D247;0
L3148:D65,D140;0
L3149:D65,D22;1
L3150:D240;2014-09-28
L3151:D240;2014-09-29
L3152:D240,D2;5327
L3153:D169,D24;copy
L3154:D169;88251
L3155:D169;88251
L3156:D169;2100
L3157:D163;2030-06-29
L3158:D163;2036-06-29
L3159:D163,D120;0
L3160:D96,D226;copy
L3161:D96;2009-08-09
L3162:D96,D171;1
L3163:D96,D106;1
L3164:D96;2009
L3165:D96;6
L3166:D123;2013-07-03
L3167:D123;2014-07-03
L3168:D123;7
L3169:D123,D152;1
L3170:D129,D25;copy
L3171:D129;2336-04-29
L3172:D129;2336-04-29
L3173:D129,D129;0
L3174:D129;29
L3175:D129,D102;1
L3176:D121,D93;1
L3177:D121;43940
L3178:D121,D213;-48296
L3179:D121,D199;1
L3180:D135;july
L3181:D135,D115;-58347
L3182:D72;2356-02-17
L3183:D72;2357-02-17
L3184:D72;february
L3185:D234;2018-10-12
L3186:D234,D142;copy
L3187:D234;october
L3188:D258;3
L3189:D258;47965
L3190:D258,D93;0
L3191:D132;2340-10-27
L3192:D132;2340-10-19
L3193:D132;10
L3194:D132;2340-10-19
L3195:D132;176034
L3196:D119;2006-08-13
L3197:D119;1997-08-13
L3198:D119;1997-08-13
L3199:D119;31
L3200:D119,D112;0
L3201:D185;62098
L3202:D219;2206-11-11
L3203:D219,D194;1
L3204:D219;30
L3205:D158;2099-08-06
L3206:D158,D276;1
L3207:D158,D142;0
L3208:D158,D117;0
L3209:D161,D25;0
L3210:D161,D228;1
L3211:D165;6
L3212:D165,D164;1
L3213:D165;saturday
L3214:D165;3
L3215:D135;2011-06-29
L3216:D135,D248;copy
L3217:D223;2337-05-23
L3218:D223;2336-10-23
L3219:D223;174577
L3220:D223;31
L3221:D223,D109;121129
L3222:D138;2022-07-02
L3223:D138;2022-08-02
L3224:D138;2
L3225:D138;august
L3226:D278;1994-04-07
L3227:D278,D213;1
L3228:D26,D123;copy
L3229:D245;2266-09-21
L3230:D245,D159;copy
L3231:D89;1980-06-16
L3232:D89;6
L3233:D267;2
L3234:D267;march
L3235:D204;2042-03-02
L3236:D204;2034-03-02
L3237:D204,D182;1
L3238:D167;2015-10-12
L3239:D167;2016-10-12
L3240:D66,D180;0
L3241:D176;2093-10-24
L3242:D176,D153;1
L3243:D188;2026-07-30
L3244:D188;2026-07-21
L3245:D188;monday
L3246:D188,D195;1
L3247:D209;2118-08-28
L3248:D209;2118-09-01
L3249:D209;30
L3250:D209;2118-09-01
L3251:D209,D108;0
L3252:D209;2118-09-01
L3253:D214;2271-09-28
L3254:D214;2271-09-18
L3255:D214,D167;93114
L3256:D256;2009-03-21
L3257:D64;7
L3258:D63;2224-06-26
L3259:D63;2225-06-26
L3260:D63,D164;1
L3261:D63,D92;1
L3262:D63;2225-06-26
L3263:D63;133915
L3264:D195;1993
L3265:D99,D200;0
L3266:D99;9
L3267:D99;22
L3268:D99;september
L3269:D134;19
L3270:D153;2103-09-28
L3271:D153;2103-10-28
L3272:D153;89478
L3273:D153;2103-10-28
L3274:D153;89478
L3275:D217,D31;1
L3276:D217;2020-06-06
L3277:D162;2032-11-24
L3278:D162;2032-11-29
L3279:D162;63578
L3280:D193;1984-08-26
L3281:D193;1985-08-26
L3282:D193,D126;1
L3283:D193,D110;-9993
L3284:D193;26
L3285:D157;43207
L3286:D157;28
L3287:D157,D249;1
L3288:D157,D122;1
L3289:D120,D243;copy
L3290:D120;2016-09-14
L3291:D120;2016
L3292:D120;9
L3293:D120,D164;0
L3294:D120;tuesday
L3295:D117,D163;1
L3296:D147;2341-01-24
L3297:D147;2341-01-25
L3298:D147;1
L3299:D147,D134;0
L3300:D28;1983-10-24
L3301:D28;1983
L3302:D28,D125;-23509
L3303:D28;7
L3304:D176;2093-10-19
L3305:D180;2016-01-22
L3306:D180,D138;copy
L3307:D180,D268;1
L3308:D167;2016-10-09
L3309:D167,D122;copy
L3310:D167;2016-10-09
L3311:D167;31
L3312:D149;61663
L3313:D193,D246;copy
L3314:D193;1985-09-03
L3315:D193;46324
L3316:D193;september
L3317:D195,D243;copy
L3318:D195;49295
L3319:D195;october
L3320:D195;1993-10-22
L3321:D132;2340-10-18
L3322:D132,D215;1
L3323:D186;7
L3324:D186;2033-12-05
L3325:D125;wednesday
L3326:D125;march
L3327:D125;3
L3328:D18,D104;copy
L3329:D18,D189;1
L3330:D156;1985-02-25
L3331:D156,D105;118
L3332:D156;1985-02-25
L3333:D156;2
L3334:D156;25
L3335:D244;2339-07-20
L3336:D244;175577
L3337:D244;saturday
L3338:D244,D117;0
L3339:D172;2226-04-26
L3340:D172,D175;1
L3341:D172;26
L3342:D172;2226-04-26
L3343:D116,D175;0
L3344:D116,D240;0
L3345:D116;1978
L3346:D160;march
L3347:D160;1975-03-17
L3348:D134;7
L3349:D134;19
L3350:D163;2029-06-29
L3351:D163;29
L3352:D163;2029-06-29
L3353:D203;2335-12-29
L3354:D203;2335-12-29
L3355:D241;2340-02-25
L3356:D241;2340-03-25
L3357:D245;2266-10-01
L3358:D245;10
L3359:D245;31
L3360:D245;2
L3361:D245;148987
L3362:D105,D215;1
L3363:D225;2009-02-27
L3364:D225;2010-02-27
L3365:D225;2010-02-27
L3366:D225,D173;6060
L3367:D225;2010
L3368:D225,D106;1
L3369:D182;1991-09-14
L3370:D182;1991-09-09
L3371:D143;31
L3372:D143,D102;1
L3373:D143,D181;0
L3374:D143,D111;26625
L3375:D198;2028-12-07
L3376:D198;2021-12-07
L3377:D189;november
L3378:D87;2266-02-22
L3379:D87;february
L3380:D87,D182;0
L3381:D169,D141;1
L3382:D169;2100-06-18
L3383:D71;2032-08-02
L3384:D71;2032-08-01
L3385:D71;63458
L3386:D71;63458
L3387:D71,D106;-70240
L3388:D110;2013-01-05
L3389:D110;2013-01-04
L3390:D110,D199;1
L3391:D110;56309
L3392:D110;1
L3393:D266;1992-09-22
L3394:D246;1985-08-27
L3395:D246;1985-08-23
L3396:D197;7
L3397:D197;june
L3398:D64;2024-07-07
L3399:D64,D134;1
L3400:D132,D52;copy
L3401:D132;2348-10-18
L3402:D132,D158;91021
L3403:D132,D100;1
L3404:D132;wednesday
L3405:D7;2300-02-28
L3406:D7;2300-03-28
L3407:D7,D152;1
L3408:D7,D236;115943
L3409:D7;5
L3410:D78,D198;copy
L3411:D16,D273;0
L3412:D138;2016-01-28
L3413:D138;2016-02-28
L3414:D138,D139;0
L3415:D106;2224
L3416:D106;133698
L3417:D106;133698
L3418:D189;2330-11-22
L3419:D189;2330-04-22
L3420:D189;april
L3421:D189,D43;0
L3422:D189;2330-04-22
L3423:D189;4
L3424:D116;1979-08-28
L3425:D116;1979-08-27
L3426:D116,D185;1
L3427:D116;27
L3428:D116;44125
L3429:D53;2029-06-02
L3430:D53;2039-06-02
L3431:D53,D234;7538
L3432:D53;3
L3433:D134;2119-08-19
L3434:D134,D128;1
L3435:D134,D221;1
L3436:D134;8
L3437:D197,D196;copy
L3438:D197;2030-06-02
L3439:D197,D139;0
L3440:D197;6
L3441:D197;saturday
L3442:D181;2224-12-21
L3443:D181;12
L3444:D239;2000-03-28
L3445:D239,D244;copy
L3446:D138;2015-07-28
L3447:D138;2015-07-29
L3448:D138,D199;1
L3449:D278;1992-04-07
L3450:D278;4
L3451:D192;2079-08-01
L3452:D192;1
L3453:D192,D128;0
L3454:D192,D189;1
L3455:D192,D198;-22941
L3456:D137;1972-05-28
L3457:D137;1972-05-22
L3458:D277;2015-09-05
L3459:D277;5
L3460:D277,D108;-37613
L3461:D125;2048
L3462:D125;wednesday
L3463:D125,D12;0
L3464:D255;2391-02-28
L3465:D255,D147;copy
L3466:D255,D156;1
L3467:D255;2391-02-28
L3468:D150;48966
L3469:D162,D95;0
L3470:D162,D234;1
L3471:D162,D195;0
L3472:D102;2035-12-21
L3473:D102;2035-12-22
L3474:D274;1978-03-26
L3475:D274;saturday
L3476:D274;1978
L3477:D191;2028-09-26
L3478:D191;62053
L3479:D130,D215;1
L3480:D130;48392
L3481:D130,D157;0
L3482:D130,D150;1
L3483:D195;1993-10-19
L3484:D195;1993-10-19
L3485:D184,D263;0
L3486:D184;2027-07-03
L3487:D184;july
L3488:D241;wednesday
L3489:D241;175826
L3490:D101;2008-08-08
L3491:D161;2017-11-15
L3492:D161,D168;0
L3493:D161;tuesday
L3494:D161;58085
L3495:D215,D116;copy
L3496:D215;69327
L3497:D72;2357-02-19
L3498:D72;2358-02-19
L3499:D72;182366
L3500:D72;5
L3501:D72;28
L3502:D23;2016-10-05
L3503:D23;2016-11-05
L3504:D23;2016
L3505:D23;2016-11-05
L3506:D155,D213;1
L3507:D155,D5;0
L3508:D155;1976-07-28
L3509:D155,D151;1
L3510:D63,D263;copy
L3511:D63,D217;74896
L3512:D40;2389-06-17
L3513:D40,D141;32200
L3514:D40;1
L3515:D40,D172;1
L3516:D40;30
L3517:D119;1997-09-13
L3518:D119;1998-05-13
L3519:D43;1991-12-11
L3520:D43,D154;copy
L3521:D43,D211;1
L3522:D43;11
L3523:D43;48614
L3524:D43;2
L3525:D182;1991-11-09
L3526:D4;2100-04-29
L3527:D4;2100-04-30
L3528:D4;88202
L3529:D4;april
L3530:D167,D92;0
L3531:D167,D160;1
L3532:D39;2301-12-29
L3533:D39,D265;0
L3534:D39,D228;119967
L3535:D186;2033-12-06
L3536:D186;6
L3537:D186;12
L3538:D186,D169;1
L3539:D278;4
L3540:D106;2224
L3541:D106;2224-11-21
L3542:D106,D128;1
L3543:D107;1993-08-13
L3544:D107;4
L3545:D107;1993-08-13
L3546:D107;thursday
L3547:D208;2425-12-17
L3548:D208;december
L3549:D208,D192;1
L3550:D208,D153;0
L3551:D208,D216;1
L3552:D171;2013-11-07
L3553:D171;2013-12-07
L3554:D170;2035-07-15
L3555:D170;2038-07-15
L3556:D106;2224-11-22
L3557:D106;2219-11-22
L3558:D199;2100-03-01
L3559:D196;2030-06-10
L3560:D196;2030-06-09
L3561:D196,D122;0
L3562:D196,D210;1
L3563:D196,D174;1
L3564:D66;2240-06-08
L3565:D66;139376
L3566:D66,D169;1
L3567:D66;6
L3568:D47;2146-08-08
L3569:D47,D246;0
L3570:D104;2035-08-13
L3571:D104,D101;copy
L3572:D104;64565
L3573:D104;13
L3574:D104;2035-08-13
L3575:D104,D142;1
L3576:D44,D174;0
L3577:D44;25310
L3578:D44,D212;0
L3579:D44;21
L3580:D143;2080-07-11
L3581:D143;2080-07-10
L3582:D143;2080
L3583:D141;2301-05-20
L3584:D141,D204;1
L3585:D141;may
L3586:D141;wednesday
L3587:D141;3
L3588:D60;1992-04-22
L3589:D60;1992-05-22
L3590:D153,D176;copy
L3591:D153,D268;39730
L3592:D148;2021-07-11
L3593:D148;59419
L3594:D148,D256;1
L3595:D202;2345-09-02
L3596:D202;2345-08-25
L3597:D202;monday
L3598:D202,D256;122881
L3599:D202;1
L3600:D116;2049-06-26
L3601:D118;45960
L3602:D165;1979-03-26
L3603:D165;1979-03-25
L3604:D165;6
L3605:D165,D153;0
L3606:D276;1997-09-14
L3607:D276;1997-10-14
L3608:D276,D68;1
L3609:D276;10
L3610:D276,D190;0
L3611:D129;30
L3612:D181;2224-12-20
L3613:D181;2224-12-21
L3614:D181,D16;1
L3615:D107;1993-09-13
L3616:D107;1993-09-05
L3617:D107,D173;41
L3618:D107;49248
L3619:D107;september
L3620:D100;2030
L3621:D100;7
L3622:D71,D135;copy
L3623:D71;2032-08-07
L3624:D71;63464
L3625:D71,D126;0
L3626:D71,D212;1
L3627:D71;2032-08-07
L3628:D97;2033-08-12
L3629:D97,D134;0
L3630:D236;1982-10-20
L3631:D236;1982-10-27
L3632:D236;october
L3633:D147;2391-02-28
L3634:D147;2391
L3635:D147;saturday
L3636:D170;2038-07-16
L3637:D170,D162;1
L3638:D170;july
L3639:D170;65633
L3640:D170,D49;0
L3641:D209;2118-09-01
L3642:D209,D224;0
L3643:D136;2110-05-19
L3644:D136;2110-05-20
L3645:D136;91874
L3646:D136;31
L3647:D136,D133;1
L3648:D37;1904-03-19
L3649:D37,D213;1
L3650:D37;16571
L3651:D153;7
L3652:D153;89478
L3653:D7;31
L3654:D93;1988-11-26
L3655:D93,D27;0
L3656:D93,D62;0
L3657:D278;1986-04-07
L3658:D278;46540
L3659:D278;1986-04-07
L3660:D278,D233;1
L3661:D105;1984-10-27
L3662:D105;27
L3663:D106,D168;1
L3664:D102;64696
L3665:D102,D176;1
L3666:D102;22
L3667:D102,D154;0
L3668:D221;2430-10-16
L3669:D221,D213;0
L3670:D221;friday
L3671:D221;2430-10-16
L3672:D124,D15;1
L3673:D112;2007-08-03
L3674:D112,D140;copy
L3675:D112;3
L3676:D112;54328
L3677:D112;thursday
L3678:D173;1993-07-27
L3679:D173;1993-07-23
L3680:D173;1993-07-23
L3681:D111;2007-09-09
L3682:D274;1978-04-03
L3683:D274;1978-04-04
L3684:D274;april
L3685:D274;43615
L3686:D274,D115;0
L3687:D274;4
L3688:D50;2468-12-02
L3689:D50,D184;161228
L3690:D50;31
L3691:D50;222830
L3692:D138,D144;1
L3693:D192,D191;0
L3694:D192;1
L3695:D192,D202;0
L3696:D192,D277;1
L3697:D111,D82;1
L3698:D111;9
L3699:D111,D213;-37871
L3700:D111;9
L3701:D103;friday
L3702:D103,D256;0
L3703:D103;december
L3704:D107;1993-09-06
L3705:D107;9
L3706:D107;49249
L3707:D107,D169;1
L3708:D101;2035-08-12
L3709:D101;saturday
L3710:D101;2035-08-12
L3711:D101;2035-08-12
L3712:D101,D144;0
L3713:D197;2030-05-27
L3714:D197;2030-06-27
L3715:D197;62692
L3716:D29;2423-12-02
L3717:D29;2424-01-02
L3718:D29;2424-01-02
L3719:D29;206424
L3720:D59;2230-11-21
L3721:D59,D126;1
L3722:D59;135889
L3723:D59;november
L3724:D237;13
L3725:D237;31
L3726:D237;1
L3727:D237;march
L3728:D129;29
L3729:D129;174400
L3730:D129,D143;1
L3731:D129;4
L3732:D118;1984-09-05
L3733:D118,D194;copy
L3734:D118;5
L3735:D118,D126;1
L3736:D254;1984-07-14
L3737:D254;1984-07-15
L3738:D254;july
L3739:D157,D197;copy
L3740:D188;2026-07-20
L3741:D26,D105;1
L3742:D26,D117;1
L3743:D222,D116;1
L3744:D222,D64;1
L3745:D222;february
L3746:D222;2
L3747:D154;1981-12-11
L3748:D154;1981-12-10
L3749:D154;wednesday
L3750:D154;12
L3751:D187;2273-01-02
L3752:D187;2273-01-01
L3753:D187,D121;0
L3754:D187;2273
L3755:D182;1992-11-09
L3756:D182,D188;1
L3757:D182,D132;-130007
L3758:D182,D186;0
L3759:D196;2030-06-08
L3760:D196;2030-08-08
L3761:D196;2030
L3762:D196,D188;0
L3763:D196;2030-08-08
L3764:D196;8
L3765:D124;1975-06-04
L3766:D124;1975-07-04
L3767:D124;7
L3768:D154;1982-03-10
L3769:D154;1982-03-09
L3770:D154,D81;0
L3771:D154,D118;1
L3772:D154,D101;1
L3773:D154;1982-03-09
L3774:D276;1999-10-14
L3775:D276,D63;0
L3776:D276,D177;1
L3777:D177;2300-08-03
L3778:D177;2300-08-03
L3779:D177,D151;0
L3780:D177;161347
L3781:D149;2027-08-28
L3782:D149;august
L3783:D149,D2;1
L3784:D160;1975-03-16
L3785:D160;1975-03-17
L3786:D104;31
L3787:D104;2035-08-13
L3788:D104;7
L3789:D239;2000-04-28
L3790:D189,D130;1
L3791:D189,D146;0
L3792:D189;4
L3793:D189;april
L3794:D185;2028-11-11
L3795:D185;2028-12-11
L3796:D185;2028-12-11
L3797:D185,D142;0
L3798:D163;2029-07-05
L3799:D163,D98;1
L3800:D163;3
L3801:D163,D120;4677
L3802:D142,D190;copy
L3803:D142,D213;0
L3804:D142;58416
L3805:D142;4
L3806:D243;1993-10-23
L3807:D151,D186;-8259
L3808:D41;2119
L3809:D41;95344
L3810:D41,D212;49460
L3811:D41;2119-11-19
L3812:D129;2336-04-30
L3813:D129,D151;0
L3814:D129,D254;1
L3815:D129;2336-04-30
L3816:D192;2079-07-31
L3817:D192;2079-08-31
L3818:D192;8
L3819:D192,D156;0
L3820:D192;wednesday
L3821:D192,D213;0
L3822:D164;2019-05-24
L3823:D101;2035-08-20
L3824:D101,D181;1
L3825:D101,D52;0
L3826:D101;8
L3827:D101;2035
L3828:D171;2016-12-07
L3829:D171;7
L3830:D171;tuesday
L3831:D171,D141;1
L3832:D171,D119;0
L3833:D157;1977-03-20
L3834:D157;1977-03-20
L3835:D157;43235
L3836:D157;3
L3837:D143,D165;copy
L3838:D143;2080
L3839:D143,D42;0
L3840:D166;1982-11-27
L3841:D166;1983-09-27
L3842:D166;1983
L3843:D166,D86;0
L3844:D152,D168;1
L3845:D152;1985-08-07
L3846:D152,D24;0
L3847:D152;1985
L3848:D102;2036-12-22
L3849:D102;2036-12-13
L3850:D102,D113;0
L3851:D102;5
L3852:D102,D252;1
L3853:D142;thursday
L3854:D142;2018
L3855:D182;1992-11-16
L3856:D182,D272;0
L3857:D182;1992-11-16
L3858:D182,D104;0
L3859:D231,D161;0
L3860:D223,D129;1
L3861:D223,D199;86435
L3862:D217;5
L3863:D217;2020
L3864:D217,D30;0
L3865:D217;6
L3866:D222,D178;1
L3867:D118;1984-09-05
L3868:D118;5
L3869:D82,D233;1
L3870:D82,D173;1
L3871:D116,D107;1
L3872:D116,D90;27728
L3873:D143;2080-07-11
L3874:D143;2080-07-11
L3875:D143;11
L3876:D136;2109-05-20
L3877:D234,D183;0
L3878:D234;4
L3879:D234,D122;1
L3880:D234;58416
L3881:D194;1981-09-05
L3882:D194;1981-09-08
L3883:D194,D191;1
L3884:D194;44868
L3885:D194;monday
L3886:D194,D176;0
L3887:D124;42610
L3888:D98;2223-11-18
L3889:D98;133329
L3890:D98;2223-11-18
L3891:D260;2036-03-11
L3892:D260;2036-04-11
L3893:D260;2036-04-11
L3894:D260,D101;0
L3895:D260;30
L3896:D179;2488-03-20
L3897:D179;2488-03-29
L3898:D179;29
L3899:D208;2426-12-17
L3900:D208;2426-12-18
L3901:D208;207505
L3902:D208;12
L3903:D156;1985-02-23
L3904:D156,D115;0
L3905:D156;46132
L3906:D156;friday
L3907:D232;5
L3908:D232,D157;1
L3909:D182;1992-11-15
L3910:D182;1987-11-15
L3911:D176;2103-11-03
L3912:D176,D12;1
L3913:D176;2103-11-03
L3914:D136;2109-05-20
L3915:D265;1984-09-12
L3916:D265,D158;-41966
L3917:D265,D191;0
L3918:D265;12
L3919:D265;2
L3920:D120,D242;copy
L3921:D120;2016-09-14
L3922:D112,D136;copy
L3923:D112;8
L3924:D112,D180;1
L3925:D122;2016-10-09
L3926:D122,D120;1
L3927:D122,D158;1
L3928:D214;2272-09-18
L3929:D214;2272-01-18
L3930:D214,D184;0
L3931:D259;2026-05-24
L3932:D259;5
L3933:D53,D241;copy
L3934:D65;2122-03-28
L3935:D65;march
L3936:D132;2348-12-18
L3937:D200;2021-09-10
L3938:D200,D19;copy
L3939:D200,D182;0
L3940:D182;15
L3941:D182,D159;1
L3942:D182,D87;0
L3943:D177;2293-08-03
L3944:D177;158790
L3945:D177;friday
L3946:D177,D273;1
L3947:D177;31
L3948:D93;1988-11-25
L3949:D93;1989-11-25
L3950:D249,D230;0
L3951:D249;2272-03-03
L3952:D129;2330-04-30
L3953:D214;2272-02-18
L3954:D214;2279-02-18
L3955:D178,D160;copy
L3956:D178;56438
L3957:D126;1966-02-04
L3958:D126;1966-02-12
L3959:D126;1966-02-12
L3960:D126;39181
L3961:D137;1971-05-22
L3962:D137,D37;0
L3963:D137;5
L3964:D131;2101-07-08
L3965:D131;2100-10-08
L3966:D131;31
L3967:D131,D165;1
L3968:D131;10
L3969:D131,D150;1
L3970:D102;2036-12-14
L3971:D102;2036-12-20
L3972:D102;20
L3973:D102;2036-12-20
L3974:D69;2212-10-23
L3975:D69,D141;1
L3976:D69;129286
L3977:D69,D5;18098
L3978:D198;2142-06-23
L3979:D198;2142-06-24
L3980:D198,D191;1
L3981:D198;2142-06-24
L3982:D198;30
L3983:D198,D126;64416
L3984:D45;2136-07-25
L3985:D61;2012-04-23
L3986:D61,D93;1
L3987:D61;7
L3988:D40,D128;1
L3989:D40;2389-06-17
L3990:D40;2389
L3991:D40;6
L3992:D74;2170-07-11
L3993:D74;2177-07-11
L3994:D74,D118;1
L3995:D74,D156;1
L3996:D74,D210;0
L3997:D125,D153;copy
L3998:D125,D262;1
L3999:D125;69153
L4000:D125;march
L4001:D99;1999-07-22
L4002:D167;2016-10-08
L4003:D167;31
L4004:D145;11
L4005:D145;2355-11-22
L4006:D100;2030-06-02
L4007:D81;2136-09-19
L4008:D81;2136-07-19
L4009:D81;2136
L4010:D145;2355-12-22
L4011:D145,D100;0
L4012:D145;6
L4013:D145;22
L4014:D53;2039-07-02
L4015:D53;2039-11-02
L4016:D53;2
L4017:D53;66107
L4018:D10;2035-01-11
L4019:D10;2035-01-11
L4020:D10;11
L4021:D144;2082-02-13
L4022:D144;2092-02-13
L4023:D144,D214;0
L4024:D144;february
L4025:D163;2030-07-05
L4026:D163;thursday
L4027:D163;2030
L4028:D128;2171-03-28
L4029:D128;2171-10-28
L4030:D128,D225;1
L4031:D128,D133;0
L4032:D128;2171-10-28
L4033:D117,D246;1
L4034:D117;58874
L4035:D117;31
L4036:D117,D26;-8088
L4037:D142;2018-10-12
L4038:D142;31
L4039:D27,D186;copy
L4040:D214;2279-02-18
L4041:D214,D166;1
L4042:D214;2279-02-18
L4043:D214,D115;0
L4044:D277;september
L4045:D277;2015
L4046:D277,D138;0
L4047:D277;30
L4048:D198;103597
L4049:D198;2142-06-24
L4050:D198,D109;0
L4051:D56;2099-12-27
L4052:D56;2100-01-01
L4053:D56;1
L4054:D56;january
L4055:D81;101431
L4056:D81;2136-07-19
L4057:D81;7
L4058:D81,D25;1
L4059:D123;2046-03-06
L4060:D123;2047-03-06
L4061:D94;1984-10-29
L4062:D8;2227-06-28
L4063:D8;2227-07-28
L4064:D8,D105;1
L4065:D174;1982-05-27
L4066:D174;5
L4067:D174,D251;1
L4068:D174;wednesday
L4069:D162;2032-12-08
L4070:D251,D25;0
L4071:D140;54328
L4072:D199,D102;copy
L4073:D199;1
L4074:D199,D178;1
L4075:D199;2100
L4076:D185;2028-12-11
L4077:D185;2028
L4078:D185,D101;-2443
L4079:D102;2100-06-01
L4080:D102;2100-06-02
L4081:D102;88235
L4082:D151;2011-04-25
L4083:D151,D158;0
L4084:D15,D23;0
L4085:D152;1985-09-07
L4086:D152;1986-09-07
L4087:D152;6
L4088:D152;9
L4089:D113;2110-10-06
L4090:D113;6
L4091:D113;october
L4092:D113;31
L4093:D150;1992-11-28
L4094:D150;1992
L4095:D218;1993-08-16
L4096:D218,D189;copy
L4097:D218;sunday
L4098:D218,D168;1
L4099:D218;1993-08-16
L4100:D218;august
L4101:D199;2101-03-01
L4102:D199,D186;copy
L4103:D199;tuesday
L4104:D110;2013-02-04
L4105:D177;3
L4106:D177;2293
L4107:D177,D111;1
L4108:D60;1992-05-21
L4109:D159;2266-09-13
L4110:D159;2266-09-14
L4111:D159,D197;0
L4112:D159,D202;-28835
L4113:D45;2137-07-25
L4114:D45,D172;1
L4115:D45,D148;1
L4116:D45,D23;44092
L4117:D45;2137
L4118:D234,D197;copy
L4119:D234;2018-10-13
L4120:D234;10
L4121:D197;2018-10-13
L4122:D197;2019-10-13
L4123:D197,D121;1
L4124:D197;october
L4125:D59;2231-11-21
L4126:D59;2231-11-15
L4127:D59;30
L4128:D59,D152;89555
L4129:D59;136248
L4130:D90;1973-07-28
L4131:D90;1973-07-28
L4132:D90;41904
L4133:D185,D177;1
L4134:D185;december
L4135:D185;12
L4136:D185,D134;0
L4137:D182;1987-02-15
L4138:D182;1987-03-15
L4139:D104;2029-08-13
L4140:D104,D114;0
L4141:D104;sunday
L4142:D104;august
L4143:D143,D167;copy
