L2;1900-02-29
L3719:D143,D111;31565
L3720:D398;2029-07-11
L3721:D398;2022-07-11
L3722:D389;july
L3723:D87;2241-06-07
L3724:D87;june
L3725:D87,D482;0
L3726:D369,D141;1
L3727:D369;1991-12-13
L3728:D71;2355-01-18
L3729:D71;2355-01-17
L3730:D71;181237
L3731:D71;181237
L3732:D71,D406;101561
L3733:D410;2266-03-12
L3734:D410;2266-03-11
L3735:D410,D499;0
L3736:D410;148768
L3737:D410;3
L3738:D266;2028-02-25
L3739:D286;1906-06-12
L3740:D286;1906-06-08
L3741:D497;3
L3742:D497;february
L3743:D64;2120-03-28
L3744:D64,D134;0
L3745:D332,D52;copy
L3746:D332;2161-05-08
L3747:D332,D158;-106804
L3748:D332,D300;1
L3749:D332;friday
L3750:D7;2400-02-28
L3751:D7;2400-03-28
L3752:D7,D152;1
L3753:D7,D236;83558
L3754:D7;2
L3755:D78,D498;copy
L3756:D16,D273;1
L3757:D338;2470-10-05
L3758:D338;2470-11-05
L3759:D338,D139;1
L3760:D406;2077
L3761:D406;79676
L3762:D406;79676
L3763:D389;2217-07-06
L3764:D389;2216-12-06
L3765:D389;december
L3766:D389,D43;0
L3767:D389;2216-12-06
L3768:D389;6
L3769:D316;2008-05-23
L3770:D316;2008-05-22
L3771:D316,D485;1
L3772:D316;22
L3773:D316;54621
L3774:D53;2136-07-27
L3775:D53;2146-07-27
L3776:D53,D234;-8933
L3777:D53;3
L3778:D334;1982-11-26
L3779:D334,D128;1
L3780:D334,D221;1
L3781:D334;11
L3782:D397,D196;copy
L3783:D397;2018-11-01
L3784:D397,D339;1
L3785:D397;11
L3786:D397;thursday
L3787:D381;2009-09-09
L3788:D381;9
L3789:D239;2236-03-19
L3790:D239,D284;copy
L3791:D438;1945-03-09
L3792:D438;1945-03-10
L3793:D438,D199;1
L3794:D278;1997-04-14
L3795:D278;4
L3796:D492;1989-10-14
L3797:D492;14
L3798:D492,D328;0
L3799:D492,D489;0
L3800:D492,D398;-11971
L3801:D437;2133-07-19
L3802:D437;2133-07-13
L3803:D277;2267-06-09
L3804:D277;9
L3805:D277,D308;82479
L3806:D125;2481
L3807:D125;tuesday
L3808:D125,D12;0
L3809:D255;2029-04-14
L3810:D255,D147;copy
L3811:D255,D156;1
L3812:D255;2029-04-14
L3813:D350;149302
L3814:D362,D95;0
L3815:D362,D234;1
L3816:D362,D195;0
L3817:D302;1999-11-22
L3818:D302;1999-11-23
L3819:D274;2019-04-23
L3820:D274;monday
L3821:D274;2019
L3822:D491;2135-12-05
L3823:D491;101190
L3824:D130,D295;1
L3825:D130;54777
L3826:D130,D157;1
L3827:D130,D450;1
L3828:D395;2036-05-12
L3829:D395;2036-05-12
L3830:D184,D263;0
L3831:D184;1970-01-14
L3832:D184;january
L3833:D241;sunday
L3834:D241;101546
L3835:D101;1911-04-09
L3836:D161;1900-10-13
L3837:D161,D468;0
L3838:D161;saturday
L3839:D161;15305
L3840:D295,D416;copy
L3841:D295;67090
L3842:D72;2208-11-12
L3843:D72;2209-11-12
L3844:D72;128210
L3845:D72;1
L3846:D72;30
L3847:D23;1971-01-14
L3848:D23;1971-02-14
L3849:D23;1971
L3850:D23;1971-02-14
L3851:D355,D293;1
L3852:D355,D5;0
L3853:D355;2081-01-13
L3854:D355,D451;1
L3855:D63,D263;copy
L3856:D63,D297;12778
L3857:D40;2114-11-20
L3858:D40,D141;-104597
L3859:D40;2
L3860:D40,D472;0
L3861:D40;30
L3862:D119;2187-08-19
L3863:D119;2188-04-19
L3864:D43;2009-01-24
L3865:D43,D154;copy
L3866:D43,D291;1
L3867:D43;24
L3868:D43;54868
L3869:D43;5
L3870:D182;2035-07-08
L3871:D4;2200-04-30
L3872:D4;2200-05-01
L3873:D4;124728
L3874:D4;may
L3875:D167,D92;1
L3876:D167,D460;1
L3877:D39;2394-06-16
L3878:D39,D265;0
L3879:D39,D228;10382
L3880:D486;2384-08-02
L3881:D486;2
L3882:D486;8
L3883:D486,D469;0
L3884:D279;4
L3885:D306;2191
L3886:D306;2191-10-13
L3887:D306,D428;1
L3888:D107;2026-02-03
L3889:D107;2
L3890:D107;2026-02-03
L3891:D107;tuesday
L3892:D208;2340-01-23
L3893:D208;january
L3894:D208,D492;1
L3895:D208,D353;1
L3896:D208,D216;1
L3897:D171;2357-07-25
L3898:D171;2357-08-25
L3899:D470;1970-01-27
L3900:D470;1973-01-27
L3901:D106;2431-12-01
L3902:D106;2426-12-01
L3903:D399;2241-12-07
L3904:D196;2018-10-27
L3905:D196;2018-10-26
L3906:D196,D322;0
L3907:D196,D210;1
L3908:D196,D474;1
L3909:D66;2042-07-25
L3910:D66;67103
L3911:D66,D369;1
L3912:D66;7
L3913:D47;2015-08-06
L3914:D47,D286;0
L3915:D304;2020-09-15
L3916:D304,D301;copy
L3917:D304;59120
L3918:D304;15
L3919:D304;2020-09-15
L3920:D304,D442;0
L3921:D44,D174;1
L3922:D44;98877
L3923:D44,D212;0
L3924:D44;22
L3925:D443;1990-09-24
L3926:D443;1990-09-23
L3927:D443;1990
L3928:D341;2015-06-23
L3929:D341,D204;1
L3930:D341;june
L3931:D341;tuesday
L3932:D341;2
L3933:D60;2029-03-20
L3934:D60;2029-04-20
L3935:D353,D176;copy
L3936:D353,D268;174224
L3937:D448;2001-03-05
L3938:D448;51986
L3939:D448,D256;1
L3940:D202;2189-11-28
L3941:D202;2189-11-20
L3942:D202;friday
L3943:D202,D256;65779
L3944:D202;5
L3945:D316;2009-03-22
L3946:D418;37200
L3947:D465;2020-05-06
L3948:D465;2020-05-05
L3949:D465;2
L3950:D465,D353;0
L3951:D276;2022-05-04
L3952:D276;2022-06-04
L3953:D276,D68;1
L3954:D276;6
L3955:D276,D190;1
L3956:D129;31
L3957:D381;2009-09-08
L3958:D381;2009-09-09
L3959:D381,D16;1
L3960:D307;2035-05-06
L3961:D307;2035-04-28
L3962:D307,D473;-85087
L3963:D307;64458
L3964:D307;april
L3965:D400;2015
L3966:D400;6
L3967:D71,D135;copy
L3968:D71;2355-01-23
L3969:D71;181243
L3970:D71,D426;0
L3971:D71,D292;1
L3972:D71;2355-01-23
L3973:D97;2033-05-28
L3974:D97,D434;0
L3975:D236;2171-06-04
L3976:D236;2171-06-11
L3977:D236;june
L3978:D347;2329-12-11
L3979:D347;2329
L3980:D347;friday
L3981:D370;2020-04-23
L3982:D370,D362;1
L3983:D370;april
L3984:D370;58975
L3985:D370,D49;0
L3986:D209;2041-08-04
L3987:D209,D224;0
L3988:D136;2009-08-22
L3989:D136;2009-08-23
L3990:D136;55066
L3991:D136;31
L3992:D136,D433;0
L3993:D37;2266-08-21
L3994:D37,D213;0
L3995:D37;148946
L3996:D453;5
L3997:D453;197717
L3998:D7;31
L3999:D93;1984-10-30
L4000:D93,D27;0
L4001:D93,D62;0
L4002:D279;2090-04-18
L4003:D279;84537
L4004:D279;2090-04-18
L4005:D279,D233;1
L4006:D405;1998-09-16
L4007:D405;16
L4008:D306,D468;1
L4009:D102;58967
L4010:D102,D476;1
L4011:D102;28
L4012:D102,D454;0
L4013:D221;2110-06-18
L4014:D221,D213;0
L4015:D221;wednesday
L4016:D221;2110-06-18
L4017:D424,D15;0
L4018:D112;1948-09-09
L4019:D112,D340;copy
L4020:D112;9
L4021:D112;32803
L4022:D112;thursday
L4023:D373;2005-07-16
L4024:D373;2005-07-12
L4025:D373;2005-07-12
L4026:D311;2005-08-24
L4027:D274;2019-05-01
L4028:D274;2019-05-02
L4029:D274;may
L4030:D274;58618
L4031:D274,D415;0
L4032:D274;2
L4033:D50;2272-01-30
L4034:D50,D384;98423
L4035:D50;31
L4036:D50;150934
L4037:D138,D144;1
L4038:D192,D191;1
L4039:D192;7
L4040:D192,D202;0
L4041:D192,D277;0
L4042:D411,D82;1
L4043:D411;25
L4044:D411,D213;-17607
L4045:D411;9
L4046:D403;wednesday
L4047:D403,D256;0
L4048:D403;june
L4049:D407;2450-06-24
L4050:D407;6
L4051:D407;216078
L4052:D407,D469;0
L4053:D401;2017-06-01
L4054:D401;thursday
L4055:D401;2017-06-01
L4056:D401;2017-06-01
L4057:D401,D344;0
L4058:D497;2272-02-15
L4059:D497;2272-03-15
L4060:D497;150964
L4061:D29;2116-07-25
L4062:D29;2116-08-25
L4063:D29;2116-08-25
L4064:D29;94163
L4065:D59;2437-11-14
L4066:D59,D426;1
L4067:D59;211489
L4068:D59;november
L4069:D237;28
L4070:D237;28
L4071:D237;5
L4072:D237;february
L4073:D329;6
L4074:D329;26437
L4075:D329,D143;0
L4076:D329;4
L4077:D118;2101-04-24
L4078:D118,D394;copy
L4079:D118;24
L4080:D118,D126;1
L4081:D254;1945-11-03
L4082:D254;1945-11-04
L4083:D254;november
L4084:D357,D397;copy
L4085:D388;1982-08-20
L4086:D26,D305;1
L4087:D26,D117;0
L4088:D222,D116;1
L4089:D222,D64;0
L4090:D222;july
L4091:D222;7
L4092:D154;1999-02-06
L4093:D154;1999-02-05
L4094:D154;friday
L4095:D154;2
L4096:D387;2340-03-28
L4097:D387;2340-03-27
L4098:D387,D121;0
L4099:D387;2340
L4100:D382;2033-09-20
L4101:D382,D188;0
L4102:D382,D432;14549
L4103:D382,D486;0
L4104:D196;2018-10-25
L4105:D196;2018-12-25
L4106:D196;2018
L4107:D196,D188;0
L4108:D196;2018-12-25
L4109:D196;25
L4110:D124;2224-10-23
L4111:D124;2224-11-23
L4112:D124;11
L4113:D354;2213-01-23
L4114:D354;2213-01-22
L4115:D354,D81;1
L4116:D354,D418;0
L4117:D354,D101;1
L4118:D354;2213-01-22
L4119:D276;2024-06-04
L4120:D276,D63;0
L4121:D276,D177;0
L4122:D377;2000-08-10
L4123:D377;2000-08-10
L4124:D377,D151;0
L4125:D377;51766
L4126:D149;2192-04-10
L4127:D149;april
L4128:D149,D2;1
L4129:D360;2353-12-01
L4130:D360;2353-12-02
L4131:D404;31
L4132:D404;1990-03-02
L4133:D404;4
L4134:D239;2236-04-19
L4135:D389,D130;1
L4136:D389,D346;1
L4137:D389;6
L4138:D389;december
L4139:D385;1990-03-03
L4140:D385;1990-04-03
L4141:D385;1990-04-03
L4142:D385,D342;1
L4143:D463;2136-08-29
L4144:D463,D98;1
L4145:D463;3
L4146:D463,D120;21727
L4147:D442,D490;copy
L4148:D442,D213;1
L4149:D442;114024
L4150:D442;4
L4151:D283;2036-05-16
L4152:D451,D386;67041
L4153:D41;2191
L4154:D41;121575
L4155:D41,D292;89128
L4156:D41;2191-09-13
L4157:D129;2041-10-16
L4158:D129,D351;0
L4159:D129,D254;1
L4160:D129;2041-10-16
L4161:D392;1982-11-15
L4162:D392;1982-12-15
L4163:D392;12
L4164:D392,D156;1
L4165:D392;wednesday
L4166:D392,D293;0
L4167:D464;1982-03-01
L4168:D401;2017-06-09
L4169:D401,D181;1
L4170:D401,D52;0
L4171:D401;6
L4172:D401;2017
L4173:D371;1987-06-20
L4174:D371;20
L4175:D371;friday
L4176:D371,D441;1
L4177:D371,D119;1
L4178:D457;2106-03-01
L4179:D457;2106-03-01
L4180:D457;90333
L4181:D457;3
L4182:D343,D465;copy
L4183:D343;2119
L4184:D343,D42;1
L4185:D466;2034-01-18
L4186:D466;2034-11-18
L4187:D466;2034
L4188:D466,D86;1
L4189:D152,D368;1
L4190:D152;1946-07-11
L4191:D152,D24;0
L4192:D152;1946
L4193:D102;2021-04-28
L4194:D102;2021-04-19
L4195:D102,D313;0
L4196:D102;1
L4197:D102,D252;1
L4198:D142;monday
L4199:D142;2137
L4200:D182;2035-07-15
L4201:D182,D272;1
L4202:D182;2035-07-15
L4203:D182,D104;1
L4204:D231,D461;1
L4205:D223,D429;1
L4206:D223,D499;21974
L4207:D217;5
L4208:D217;2273
L4209:D217,D30;1
L4210:D217;9
L4211:D222,D378;1
L4212:D418;1960-09-23
L4213:D418;23
L4214:D82,D233;0
L4215:D82,D473;1
L4216:D416,D107;1
L4217:D416,D90;3820
L4218:D143;1996-09-10
L4219:D143;1996-09-10
L4220:D143;10
L4221:D436;2452-04-25
L4222:D234,D383;0
L4223:D234;4
L4224:D234,D422;1
L4225:D234;114024
L4226:D394;2098-04-10
L4227:D394;2098-04-13
L4228:D394,D191;1
L4229:D394;87454
L4230:D394;saturday
L4231:D394,D476;0
L4232:D324;161865
L4233:D98;2424-04-27
L4234:D98;206524
L4235:D98;2424-04-27
L4236:D260;1991-02-28
L4237:D260;1991-03-28
L4238:D260;1991-03-28
L4239:D260,D301;1
L4240:D260;31
L4241:D379;1974-11-30
L4242:D379;1974-12-09
L4243:D379;9
L4244:D208;2341-01-23
L4245:D208;2341-01-24
L4246:D208;176115
L4247:D208;1
L4248:D456;2300-03-03
L4249:D456,D315;0
L4250:D456;161178
L4251:D456;saturday
L4252:D232;1
L4253:D232,D357;1
L4254:D182;2035-07-14
L4255:D182;2030-07-14
L4256:D176;2368-03-22
L4257:D176,D12;1
L4258:D176;2368-03-22
L4259:D136;2009-08-23
L4260:D265;1990-08-17
L4261:D265,D158;-169161
L4262:D265,D491;0
L4263:D265;17
L4264:D265;4
L4265:D420,D282;copy
L4266:D420;2241-03-17
L4267:D312,D336;copy
L4268:D312;2
L4269:D312,D480;1
L4270:D122;1990-08-26
L4271:D122,D420;0
L4272:D122,D458;1
L4273:D214;2033-03-10
L4274:D214;2032-07-10
L4275:D214,D384;0
L4276:D259;2401-03-15
L4277:D259;3
L4278:D53,D281;copy
L4279:D65;2246-06-08
L4280:D65;june
L4281:D432;1994-01-20
L4282:D200;2098-12-13
L4283:D200,D19;copy
L4284:D200,D382;0
L4285:D382;20
L4286:D382,D359;1
L4287:D382,D87;0
L4288:D377;1993-08-10
L4289:D377;49209
L4290:D377;tuesday
L4291:D377,D273;1
L4292:D377;31
L4293:D93;1984-10-29
L4294:D93;1985-10-29
L4295:D249,D230;1
L4296:D249;1980-07-15
L4297:D429;2092-09-15
L4298:D294;2499-10-14
L4299:D294;2506-10-14
L4300:D178,D460;copy
L4301:D178;63945
L4302:D426;2127-02-07
L4303:D426;2127-02-15
L4304:D426;2127-02-15
L4305:D426;97989
L4306:D337;2302-01-28
L4307:D337,D37;0
L4308:D337;1
L4309:D131;2232-06-10
L4310:D131;2231-09-10
L4311:D131;30
L4312:D131,D165;1
L4313:D131;9
L4314:D131,D150;0
L4315:D302;1999-11-24
L4316:D302;1999-11-30
L4317:D302;30
L4318:D302;1999-11-30
L4319:D69;2081-01-13
L4320:D69,D441;0
L4321:D69;81155
L4322:D69,D5;41383
L4323:D498;2235-12-03
L4324:D498;2235-12-04
L4325:D498,D391;1
L4326:D498;2235-12-04
L4327:D498;31
L4328:D498,D426;39724
L4329:D45;2347-07-03
L4330:D61;2025-03-28
L4331:D61,D93;1
L4332:D61;4
L4333:D40,D128;1
L4334:D40;2114-11-20
L4335:D40;2114
L4336:D40;11
L4337:D74;2354-06-21
L4338:D74;2361-06-21
L4339:D74,D118;1
L4340:D74,D156;1
L4341:D74,D290;0
L4342:D125,D453;copy
L4343:D125,D262;0
L4344:D125;227275
L4345:D125;february
L4346:D99;2137-03-14
L4347:D467;1990-08-25
L4348:D467;31
L4349:D145;5
L4350:D145;1943-05-24
L4351:D400;2015-05-09
L4352:D81;2193-09-05
L4353:D81;2193-07-05
L4354:D81;2193
L4355:D145;1943-06-24
L4356:D145,D400;1
L4357:D145;4
L4358:D145;24
L4359:D53;2146-08-27
L4360:D53;2146-12-27
L4361:D53;27
L4362:D53;105244
L4363:D10;2008-02-06
L4364:D10;2008-02-06
L4365:D10;6
L4366:D444;2460-11-20
L4367:D444;2470-11-20
L4368:D444,D294;0
L4369:D444;november
L4370:D163;2012-10-13
L4371:D163;friday
L4372:D163;2012
L4373:D128;2008-06-01
L4374:D128;2009-01-01
L4375:D128,D225;1
L4376:D128,D133;0
L4377:D128;2009-01-01
L4378:D117,D246;1
L4379:D117;234232
L4380:D117;31
L4381:D117,D26;206116
L4382:D142;2137-05-13
L4383:D142;31
L4384:D27,D186;copy
L4385:D214;2032-07-10
L4386:D214,D466;0
L4387:D214;2032-07-10
L4388:D214,D315;1
L4389:D277;june
L4390:D277;2267
L4391:D277,D438;0
L4392:D277;30
L4393:D498;137713
L4394:D498;2235-12-04
L4395:D498,D109;1
L4396:D56;2424-12-07
L4397:D56;2424-12-12
L4398:D56;12
L4399:D56;december
L4400:D81;122236
L4401:D81;2193-07-05
L4402:D81;7
L4403:D81,D25;0
L4404:D423;1939-11-10
L4405:D423;1940-11-10
L4406:D94;2016-02-22
L4407:D8;2028-07-08
L4408:D8;2028-08-08
L4409:D8,D105;1
L4410:D374;1973-07-05
L4411:D374;7
L4412:D374,D251;1
L4413:D374;thursday
L4414:D162;2000-03-22
L4415:D251,D25;0
L4416:D440;133224
L4417:D499,D102;copy
L4418:D499;9
L4419:D499,D478;1
L4420:D499;2163
L4421:D385;1990-04-03
L4422:D385;1990
L4423:D385,D401;-9916
L4424:D402;2274-01-10
L4425:D402;2274-01-11
L4426:D402;151631
L4427:D151;2259-12-27
L4428:D151,D458;1
L4429:D15,D23;0
L4430:D452;2301-05-14
L4431:D452;2302-05-14
L4432:D452;3
L4433:D452;5
L4434:D313;2041-10-02
L4435:D313;2
L4436:D313;october
L4437:D313;31
L4438:D150;2453-04-26
L4439:D150;2453
L4440:D298;1999-09-08
L4441:D298,D489;copy
L4442:D298;tuesday
L4443:D298,D168;1
L4444:D298;1999-09-08
L4445:D298;september
L4446:D499;2164-04-09
L4447:D499,D486;copy
L4448:D499;monday
L4449:D310;2038-07-24
L4450:D177;5
L4451:D177;1999
L4452:D177,D111;1
L4453:D60;2029-04-19
L4454:D459;1994-08-04
L4455:D459;1994-08-05
L4456:D459,D197;1
L4457:D459,D202;-71317
L4458:D45;2348-07-03
L4459:D45,D472;1
L4460:D45,D148;1
L4461:D45,D23;137839
L4462:D45;2348
L4463:D234,D497;copy
L4464:D234;2171-01-25
L4465:D234;1
L4466:D197;2012-01-29
L4467:D197;2013-01-29
L4468:D197,D321;0
L4469:D197;january
L4470:D59;2438-11-14
L4471:D59;2438-11-08
L4472:D59;30
L4473:D59,D352;143537
L4474:D59;211848
L4475:D90;2032-02-09
L4476:D90;2032-02-09
L4477:D90;63271
L4478:D485,D477;1
L4479:D485;january
L4480:D485;1
L4481:D485,D334;0
L4482:D482;2014-07-27
L4483:D482;2014-08-27
L4484:D404;1984-03-02
L4485:D404,D414;1
L4486:D404;thursday
L4487:D404;march
L4488:D143,D367;copy
L4489:D143,D409;0
L4490:D143;1996-09-10
L4491:D143;50336
L4492:D255;2029-04-13
L4493:D255;2028-07-13
L4494:D255,D368;1
L4495:D443,D170;copy
L4496:D443,D345;0
L4497:D443;1990-09-23
L4498:D443;30
L4499:D495;66715
L4500:D495;2041-07-02
L4501:D324;2302-01-09
L4502:D324,D316;1
L4503:D332;2161-05-07
L4504:D332;2161-05-12
L4505:D332;110494
L4506:D64;2130-03-28
L4507:D64;99126
L4508:D64;march
L4509:D64;3
L4510:D427,D311;copy
L4511:D427;2004-01-24
L4512:D14,D316;1
L4513:D14;2028
L4514:D14,D172;-135998
L4515:D14;2028-10-30
L4516:D181;1994-09-14
L4517:D181,D205;-83827
L4518:D181;14
L4519:D181,D388;1
L4520:D337;2302-08-28
L4521:D337;162102
L4522:D337,D343;1
L4523:D337,D54;27753
L4524:D402;2274-01-11
L4525:D402;2274-01-20
L4526:D402;2274-01-20
L4527:D431;84782
L4528:D431;2091
L4529:D65;2246-06-09
L4530:D65,D115;1
L4531:D65;2246-06-09
L4532:D65,D440;1
L4533:D103;2137-02-06
L4534:D103;2138-02-06
L4535:D103;6
L4536:D103;february
L4537:D448;2001-02-24
L4538:D448;51977
L4539:D448,D264;0
L4540:D448;2001
L4541:D448;2001-02-24
L4542:D48;2041-11-01
L4543:D48,D465;1
L4544:D48;thursday
L4545:D48;4
L4546:D354;2213-01-22
L4547:D354;129377
L4548:D354,D414;0
L4549:D27;7
L4550:D27,D308;-20764
L4551:D27,D83;1
L4552:D27,D281;1
L4553:D36;5
L4554:D36;april
L4555:D36;1904-04-30
L4556:D42,D392;copy
L4557:D42;2041
L4558:D42,D258;3397
L4559:D42;30
L4560:D251,D332;-46931
L4561:D251;11
L4562:D251,D92;0
L4563:D251;30
L4564:D57;2118-08-30
L4565:D57;2118-08-31
L4566:D57;31
L4567:D57;2118-08-31
L4568:D57,D230;1
L4569:D57,D372;38780
L4570:D315;2416-11-14
L4571:D315;30
L4572:D439;2068-06-22
L4573:D439;22
L4574:D439,D441;1
L4575:D439,D27;1
L4576:D217;2273-05-06
L4577:D217;2273-05-05
L4578:D217,D227;0
L4579:D217,D180;1
L4580:D314;1993-06-13
L4581:D314,D319;0
L4582:D314;1993-06-13
L4583:D314,D56;1
L4584:D238;2142-10-08
L4585:D238;2142-07-08
L4586:D238,D438;1
L4587:D468;2035
L4588:D430;2349-07-29
L4589:D430;2350-07-29
L4590:D344,D105;1
L4591:D68,D29;copy
L4592:D68;monday
L4593:D68;1
L4594:D68;2210
L4595:D68;128616
L4596:D57;94899
L4597:D109;3
L4598:D109;6
L4599:D109,D464;1
L4600:D109;2315
L4601:D493;2033-01-21
L4602:D493;2033
L4603:D409;2136-08-07
L4604:D409;2136-09-07
L4605:D409,D122;1
L4606:D409,D164;0
L4607:D285;2118-08-22
L4608:D285;2118-08-23
L4609:D285;23
L4610:D285;august
L4611:D370;2020-04-23
L4612:D370;2020-05-03
L4613:D370;3
L4614:D370,D473;1
L4615:D370,D417;1
L4616:D370;5
L4617:D33;2218-07-04
L4618:D153;october
L4619:D153,D462;0
L4620:D153,D484;1
L4621:D153;31
L4622:D335;2468-09-05
L4623:D335,D278;172190
L4624:D93;1985-10-25
L4625:D93;31
L4626:D409,D310;0
L4627:D409,D135;1
L4628:D409;9
L4629:D286,D100;1
L4630:D286,D296;1
L4631:D59;211848
L4632:D59;3
L4633:D274;3
L4634:D274,D274;1
L4635:D274,D490;1
L4636:D54;134349
L4637:D54;september
L4638:D54,D400;1
L4639:D428,D16;copy
L4640:D428;1939-03-04
L4641:D428;3
L4642:D428,D272;0
L4643:D428;4
L4644:D428;31
L4645:D229;1935-03-05
L4646:D229,D468;0
L4647:D229,D33;1
L4648:D119;2188-04-18
L4649:D119,D35;1
L4650:D119;4
L4651:D119;friday
L4652:D119;120318
L4653:D466;2034-11-27
L4654:D466;2034-11-28
L4655:D466;64294
L4656:D466;64294
L4657:D466;30
L4658:D277;30
L4659:D277,D230;0
L4660:D277;7
L4661:D381,D57;0
L4662:D381,D147;1
L4663:D381,D405;4024
L4664:D485,D16;copy
L4665:D485;2302-01-07
L4666:D485,D92;1
L4667:D485;2302-01-05
L4668:D485,D91;1
L4669:D485;161851
L4670:D485;1
L4671:D485;sunday
L4672:D76;2390-03-01
L4673:D405;30
L4674:D405;3
L4675:D405;september
L4676:D270;2320-03-04
L4677:D270;2321-03-04
L4678:D270,D284;0
L4679:D184;1970-01-14
L4680:D184;tuesday
L4681:D184;14
L4682:D288;2425-04-14
L4683:D288,D320;138495
L4684:D288;206892
L4685:D298;8
L4686:D116;2125-03-15
L4687:D116;thursday
L4688:D116,D161;81968
L4689:D116;97273
L4690:D116,D364;0
L4691:D303;2267-09-26
L4692:D303,D198;1
L4693:D242,D34;copy
L4694:D242;31
L4695:D242,D84;1
L4696:D242;8
L4697:D428;1939-03-04
L4698:D428,D56;0
L4699:D428;3
L4700:D98;2424-04-26
L4701:D98;2424-04-25
L4702:D98,D207;1
L4703:D450;2100-03-22
L4704:D450;2100-03-21
L4705:D403;2402-06-18
L4706:D403;198540
L4707:D403;2402
L4708:D480,D108;0
L4709:D480;7
L4710:D480;8
L4711:D480;2137
L4712:D144;2350-08-13
L4713:D144;2350-09-13
L4714:D144,D459;0
L4715:D176;2368-04-22
L4716:D176;4
L4717:D359;2171-01-18
L4718:D359;2171-01-10
L4719:D404;1984-04-02
L4720:D404;1984-04-01
L4721:D404;1984-04-01
L4722:D404;1984-04-01
L4723:D476;2022-08-19
L4724:D476;31
L4725:D476;19
L4726:D476,D355;1
L4727:D454;2401-02-28
L4728:D454;2397-02-28
L4729:D454,D351;55341
L4730:D454;february
L4731:D454;196604
L4732:D454;2
L4733:D13,D295;copy
L4734:D444;november
L4735:D408;2458-03-23
L4736:D408;2458-03-23
L4737:D408;2458-03-23
L4738:D495;2041-06-22
L4739:D495;66705
L4740:D495;30
L4741:D495;friday
L4742:D122;1991-08-26
L4743:D122;1991-09-01
L4744:D122,D280;0
L4745:D122;48500
L4746:D122;1991-09-01
L4747:D93,D392;1
L4748:D93;friday
L4749:D197;56334
L4750:D197,D47;0
L4751:D197;2013-01-29
L4752:D155;31
L4753:D404,D259;1
L4754:D418;1961-07-23
L4755:D482,D340;0
L4756:D482;27
L4757:D482;2014
L4758:D436;thursday
L4759:D422;2140-02-15
L4760:D422,D179;0
L4761:D448;2001-03-04
L4762:D448;6
L4763:D448;31
L4764:D448;march
L4765:D316;2009-03-22
L4766:D316,D396;1
L4767:D316,D27;1
L4768:D316;2009
L4769:D66;2042-08-25
L4770:D66;2042-08-23
L4771:D66,D425;1
L4772:D66,D254;0
L4773:D66;67132
L4774:D66,D60;1
L4775:D287,D124;copy
L4776:D287;1993-03-08
L4777:D287;49054
L4778:D287,D496;0
L4779:D287;1993-03-08
L4780:D148;1993-03-13
L4781:D148;1993-03-12
L4782:D148;49058
L4783:D148;49058
L4784:D148,D195;1
L4785:D148;3
L4786:D436;2452-05-25
L4787:D436,D20;copy
L4788:D207;2152-08-07
L4789:D207;2152-08-07
L4790:D207,D159;0
L4791:D207;2152-09-07
L4792:D207;2152-09-10
L4793:D207;107328
L4794:D207;107328
L4795:D24;2500-02-28
L4796:D24;234240
L4797:D141,D137;copy
L4798:D86;2013-07-12
L4799:D86;5
L4800:D86;2013-07-12
L4801:D86;2013-07-12
L4802:D366;2011-06-28
L4803:D366,D56;copy
L4804:D366;2011-06-28
L4805:D366;1
L4806:D366,D386;1
L4807:D366,D301;0
L4808:D146,D486;0
L4809:D458;11
L4810:D458;july
L4811:D213;2033-01-09
L4812:D213,D358;21914
L4813:D213,D41;0
L4814:D213;63606
L4815:D42;2041-09-03
L4816:D42;2042-09-03
L4817:D42,D495;438
L4818:D42;30
L4819:D42,D445;0
L4820:D252;2026-09-28
L4821:D252;2024-09-28
L4822:D418;1961-07-26
L4823:D418,D465;1
L4824:D418;31
L4825:D418,D128;0
L4826:D248;2004-07-19
L4827:D248,D238;1
L4828:D192,D432;0
L4829:D192;sunday
L4830:D192;1994-10-24
L4831:D202;2190-11-20
L4832:D171;2357-08-25
L4833:D171;august
L4834:D171;182188
L4835:D171;31
L4836:D477;2355-02-20
L4837:D477,D432;1
L4838:D477;20
L4839:D477,D142;0
L4840:D449;15
L4841:D449,D176;1
L4842:D291,D276;0
L4843:D194;2005-07-28
L4844:D9;2033-07-11
L4845:D9;2033-08-11
L4846:D9;2033
L4847:D9;8
L4848:D9;63833
L4849:D9,D451;1
L4850:D85;1974-07-08
L4851:D85;1974-07-18
L4852:D85;31
L4853:D85,D440;0
L4854:D85,D337;-119856
L4855:D85;42246
L4856:D113;1900
L4857:D447;31
L4858:D447;2016
L4859:D447;57679
L4860:D447,D26;1
L4861:D444;2462-11-20
L4862:D444,D274;1
L4863:D444;2462-11-20
L4864:D444;1
L4865:D444;30
L4866:D129;2041-10-13
L4867:D129;2041-11-13
L4868:D129,D54;1
L4869:D129,D168;-130864
L4870:D129;30
L4871:D353,D370;copy
L4872:D353;2368-03-04
L4873:D353;186032
L4874:D353;186032
L4875:D473;2268-04-10
L4876:D473;2268-05-10
L4877:D473;149574
L4878:D473;2268
L4879:D473;may
L4880:D71,D256;1
L4881:D71,D37;1
L4882:D71;2355
L4883:D289;2028-04-01
L4884:D266,D214;1
L4885:D266;2
